Super Bowl,TimeRemaining,Away,Away - Total Yards,Away - Time of Possession,Home,Home - Total Yards,Home - Time of Possession,Attendance,Capacity,Location,Date,Over/Under,Line,MVP,Position,Full Away Team Name,Full Home Team Name
Super Bowl 46,1861,9,396,37:05:00,3,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1838,9,396,37:05:00,3,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1829,9,396,37:05:00,3,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1824,9,396,37:05:00,3,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1818,9,396,37:05:00,3,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1815,9,396,37:05:00,3,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1808,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1804,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1800,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1794,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1770,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1740,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1702,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1674,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1647,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1615,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1585,9,396,37:05:00,10,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1580,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1573,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1541,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1493,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1452,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1428,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1393,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1354,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1348,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1344,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1307,9,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1303,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1297,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1272,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1236,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1201,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1157,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1125,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1087,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1053,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,1013,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,974,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,940,12,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,935,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,935,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,935,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,935,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,931,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,901,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,900,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,871,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,857,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,852,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,803,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,798,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,764,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,723,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,698,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,657,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,612,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,581,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,575,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,575,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,575,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,575,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,571,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,564,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,559,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,515,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,468,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,442,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,396,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,365,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,322,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,280,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,246,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,240,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,233,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,226,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,219,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,214,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,172,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,129,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,120,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,75,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,69,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,64,15,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,57,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,57,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,57,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,57,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,52,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,48,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,39,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,32,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,19,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,17,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,9,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,5,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 46,0,21,396,37:05:00,17,349,22:55:00,68658,70000,"Indianapolis, IN",5-Feb-12,53,NE -2.5,Eli Manning,Quarterback,New York Giants,New England Patriots
Super Bowl 45,3600,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3594,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3552,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3509,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3499,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3493,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3490,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3451,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3428,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3423,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3379,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3373,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3365,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3324,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3283,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3256,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3211,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3206,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3197,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3191,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3144,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3118,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3092,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3053,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,3015,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2972,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2931,0,387,33:25:00,0,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2924,0,387,33:25:00,7,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2914,0,387,33:25:00,7,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2900,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2893,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2856,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2811,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2776,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2733,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2726,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2700,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2658,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2653,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2608,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2560,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
Super Bowl 45,2513,0,387,33:25:00,14,338,26:35:00,103219,100000,"Arlington, TX",6-Feb-11,45,GB -3.0,Aaron Rodgers,Quarterback,Pittsburgh Steelers,Green Bay Packers
